 >>> BOTH ARMIES RADAR CONTACTS <<< 
pmum
349775.362499896,99339.4386055056,49.9090472174363,2.77738176785274,2,B,90,207,7,BI10,16,Ju-87B-2,-1184652897,
324333.784764315,110553.459695546,50.0091549854474,2.41903533681539,2,F,85,317,4,BF11,1,Bf-109E-3,-1423939688,
281725.655398487,114206.193112855,50.0417515235988,1.81698408902241,2,F,57,219,8,BB11,1,Bf-109E-3,-1163420468,
324666.778904687,107791.873156454,49.9845083244915,2.42373342450379,2,F,101,145,4,BF10,1,Bf-110C-4,1305009203,
326786.509485457,112277.648276574,50.024541805592,2.45363579535089,2,F,103,127,1,BF11,1,Bf-109E-3,406012867,
319035.072847743,107902.528106296,49.9854959571439,2.34425578148458,2,F,74,142,4,BF10,1,Bf-110C-4,-241800975,
308157.258472868,124519.777216418,50.1337857775535,2.19062841226806,2,F,87,131,4,BD12,2,Bf-109E-3,1352645520,
319475.425880572,106423.053256965,49.9722906878426,2.35047189540173,2,F,34,130,4,BF10,2,Bf-109E-3,-1258747473,
336710.810148218,115361.49326118,50.0520607803873,2.59353089020437,2,F,343,145,4,BG11,1,Bf-110C-4,-261074738,
293005.302913217,141899.416414814,50.2889796475641,1.97646822748561,2,F,285,193,2,BC14,1,Bf-109E-4,-1401003277,
338400.620811615,119144.881511007,50.0858211806817,2.61733202458687,2,F,276,126,4,BG12,1,Bf-110C-4,161483552,
323480.237782865,115380.884431075,50.0522338152102,2.40699218974044,2,F,322,127,4,BF11,3,Bf-109E-3,46885105,
304178.765278593,128596.605430816,50.1701726120969,2.13441053083898,2,F,309,194,2,BD13,1,Bf-109E-4,-1439515734,
315985.365082366,110886.144620832,50.0121239608535,2.30119855079781,2,F,229,128,4,BE11,3,Bf-109E-3,1593695283,
316079.089441746,111021.501241637,50.0133319126775,2.30252197032678,2,F,229,127,4,BE11,2,Bf-109E-3,2085069057,
313006.040213078,114183.854441332,50.0415521840705,2.25912407867114,2,F,258,126,4,BE11,2,Bf-109E-3,-2004527658,
304863.675364035,123818.964312712,50.1275314625011,2.14408953898967,2,F,299,193,2,BD12,3,Bf-109E-3,165080664,
280617.927717059,125622.637556208,50.1436284467096,1.80132169012831,2,F,186,216,8,BB12,1,Bf-109E-3,1571710096,
