 >>> BOTH ARMIES RADAR CONTACTS <<< 
p2a26f7fb07e34f7c927718c098117d2b
232238.718418742,95262.9260661675,49.8726339684854,1.11819941537254,2,F,250,190,2,AW9,~2,,1823198705,
314997.872867046,97009.048998875,49.8882329908872,2.28725418439006,2,F,310,220,2,BE9,~2,,-1588248521,
302408.028084352,98848.8230102567,49.9046655992167,2.1093852196452,2,F,100,200,2,BD10,~2,,257114764,
304423.717680934,109718.6436804,50.0017046948702,2.13787218920998,2,F,90,200,2,BD11,~2,,-905684650,
273778.859787561,115452.609198503,50.0528738424485,1.70462894185844,2,F,110,220,8,BA11,~2,,-1056574656,
263839.642345479,126997.862134308,50.1559025311456,1.56414401780197,2,F,90,200,2,AZ12,~2,,1672308699,
283689.317986585,125253.322251418,50.1403323796244,1.84474904648677,2,F,310,210,7,BB12,~2,,-1056509120,
333205.737258282,141316.157548278,50.2837672022461,2.54414342226451,2,F,60,320,17,BG14,~2,,-694396614,
278526.448240925,129397.278120691,50.177319748275,1.77175038348492,2,F,80,220,8,BB13,~2,,1227186832,
309811.689855036,134391.132442267,50.2219058596505,2.21400215094283,2,F,110,200,2,BE13,~2,,1242768848,
263598.964627057,168778.913654735,50.5297566737373,1.56074301941276,2,F,300,320,16,AZ17,~2,,72679590,
257812.997073723,181270.99076147,50.6421796338718,1.47899748797601,2,F,230,320,16,AY18,~2,,-1285773250,
260316.827705467,181656.684233584,50.6456574838128,1.51436835697248,2,F,240,320,16,AZ18,~2,,-1482507570,
255141.683233676,187360.74914582,50.6971441662381,1.4412678645432,2,F,200,320,16,AY18,~2,,2137111139,
255000.817550504,187796.911443678,50.7010852740253,1.43927849917771,2,F,210,320,16,AY18,~2,,-995056743,
260265.112593875,184080.980005586,50.6675277840083,1.51363773088611,2,F,70,320,16,AZ18,~2,,1846394632,
282374.06746849,173515.956843563,50.5723399721278,1.8261521946703,2,F,290,140,3,BB17,~2,,269250925,
262427.552483592,183813.731229098,50.6651159868007,1.54419057158195,2,F,220,320,16,AZ18,~2,,-277741193,
265447.449975893,182656.400417505,50.6546740974344,1.58686500103695,2,F,220,320,16,AZ18,~2,,-1447657486,
268257.572605173,180912.828372919,50.6389504239648,1.62658122679795,2,F,270,320,16,AZ18,~2,,804834808,
267972.177319151,181890.009270525,50.6477616187825,1.62254741348169,2,F,140,320,16,AZ18,~2,,885058221,
276690.55389616,178396.148508805,50.6162702855056,1.74579362906736,2,F,200,320,16,BA17,~2,,106805968,
261359.360248397,196716.10255525,50.7818174325744,1.52909768835701,2,F,280,320,16,AZ19,~2,,1684510396,
276800.774225434,182034.546061301,50.649065137997,1.74735194982691,2,F,180,320,16,BA18,~2,,-333658123,
266910.431613435,190278.650832353,50.7235217090073,1.60754103583223,2,F,160,320,16,AZ19,~2,,1219897973,
269914.639028282,188329.864433845,50.7059018007245,1.65000341274766,2,F,10,320,16,BA18,~2,,-1912269909,
267725.162566378,190320.972811631,50.7239045011901,1.61905611815601,2,F,90,320,16,AZ19,~2,,-684846389,
270208.674389063,188634.390504092,50.7086543470285,1.65415969267102,2,F,120,340,18,BA19,~2,,-1796720397,
276612.342443613,190641.355060137,50.7268024756866,1.74468785956569,2,F,130,320,16,BA19,~2,,-1489711619,
285453.690585064,208345.949612178,50.8875226724102,1.86969630229126,2,F,180,200,2,BB20,~2,,-1533965065,
287369.442469736,207578.843139474,50.8805338296596,1.89678386338589,2,F,150,140,1,BB20,~2,,-288276386,
273100.296676689,175399.000385205,50.589283155889,1.69503609372947,2,B,290,130,2,BA17,~2,,864521572,
328540.244789369,81639.5192509909,49.7508048924349,2.47836964184014,2,U,310,230,4,BG8,~2,,1140569298,
265242.381866517,182486.970113437,50.6531457678164,1.58396693835626,2,F,110,140,14,AZ18,~2,,960862857,
290443.537170466,132659.894315807,50.2064471145635,1.94024876412267,2,F,330,190,2,BC13,~2,,-1486114507,
256973.636433228,130266.614848888,50.1850802090577,1.46714152486312,2,F,30,200,2,AY13,~2,,106224758,
331418.613573259,133836.250976325,50.216950913523,2.51895331728981,2,F,320,320,17,BG13,~2,,-312059590,
261210.248661889,175245.672717207,50.5879032023985,1.52699091674658,2,F,20,150,16,AZ17,~2,,-309657434,
264682.093266849,181242.26551765,50.6419206318737,1.57604899304213,2,F,80,160,16,AZ18,~2,,578525833,
255011.873017388,177056.384999963,50.6042036745082,1.43943462837862,2,F,30,320,16,AY17,~2,,-1067183413,
261995.789968584,181460.522125314,50.6438886093085,1.53808991783884,2,F,20,320,16,AZ18,~2,,-275531056,
283055.528789449,213783.839736378,50.9371366417141,1.83578763448572,2,F,160,140,1,BB21,~2,,-1151628041,
