 >>> BOTH ARMIES RADAR CONTACTS <<< 
pmum
347718.974692198,99353.0164904764,49.9091684767705,2.74846968244594,2,B,90,210,7,BH10,~10,,-1184652897,
321355.245964764,111165.110496671,50.0146135070618,2.37700483098115,2,F,120,300,4,BF11,~2,,-1423939688,
279735.762903059,113370.781143446,50.0342966577738,1.78884870858368,2,U,80,220,8,BB11,~2,,-1163420468,
323355.16273069,108035.445637759,49.9866822838924,2.4052273465855,2,F,100,130,4,BF10,~2,,1305009203,
325557.791015717,112551.994098512,50.0269900244805,2.43630352378728,2,F,100,130,1,BF11,~2,,406012867,
317759.489450237,107540.083509162,49.9822609972956,2.32624793398765,2,F,70,130,4,BE10,~2,,-241800975,
306862.495197639,124441.108492026,50.1330837008332,2.17233429782732,2,F,90,130,4,BD12,~2,,1352645520,
337094.211622791,114111.360284699,50.0409052806965,2.59893164761548,2,F,340,130,4,BG11,~2,,-261074738,
294853.426990003,141391.670118314,50.2844420188879,2.0025966026182,2,F,290,190,2,BC14,~2,,-1401003277,
339644.19485448,119008.10882614,50.0846007076027,2.63484407735913,2,F,280,130,4,BH12,~2,,161483552,
324256.25557852,114394.003949873,50.0434274541684,2.41794148242921,2,F,320,130,4,BF11,~2,,46885105,
305670.716949105,127379.955472743,50.1593129144635,2.15549401079256,2,F,310,190,2,BD12,~2,,-1439515734,
316934.190893641,111706.262019189,50.019442788182,2.31459579160824,2,F,230,130,4,BE11,~2,,1593695283,
314226.83503699,114439.890825477,50.0438369251177,2.27636556678553,2,F,260,130,4,BE11,~2,,-2004527658,
306704.9866832,123759.692565344,50.1270025062878,2.17010871051508,2,F,250,190,2,BD12,~2,,165080664,
280448.3210822,127752.292435405,50.1626362815061,1.7989236013419,2,F,160,220,8,BB12,~2,,1571710096,
