 >>> BOTH ARMIES RADAR CONTACTS <<< 
p2a26f7fb07e34f7c927718c098117d2b
211832.53331218,306995.118293569,51.8139300461209,0.831236741427676,1,F,40,180,2,AV>,~2,,496995379,
208873.015456966,296077.685952422,51.7080608570194,0.789708496407154,1,F,50,210,7,AU30,~2,,-933855169,
211242.48514006,31384.0692248776,49.2978852940159,0.822955116234683,2,F,120,230,8,AV4,~2,,2106326235,
175297.50836406,281072.063885132,51.5641206312399,0.320624063656582,1,F,50,210,7,AR29,~2,,1022459967,
209533.502137789,42537.1702389817,49.3990516323887,0.798974309020591,2,F,220,350,16,AU5,~2,,-1025907183,
208397.965114192,43484.3598798123,49.4076228733101,0.78304492067147,2,F,220,350,16,AU5,~2,,2106260699,
164215.282685616,24519.0022509417,49.2353761358321,0.166773852278163,2,F,140,290,2,AQ3,~2,,-964718449,
131634.396283033,248455.744429738,51.2568421150442,-0.282005354604594,1,U,50,210,7,AN25,~2,,-933855168,
60148.1815315969,259522.251258132,51.3603075690717,-1.24267659301602,2,F,340,220,9,AG26,~5,,1773641576,
91300.6280241054,24846.6520803183,49.2383639311745,-0.828680243808183,2,F,90,210,4,AJ3,~2,,-2113685344,
8061.76849833406,210918.264547984,50.9109760931062,-1.91536496579699,2,F,270,290,1,AA22,~2,,-377646961,
67881.5475966009,221144.631418793,51.0045032667424,-1.14064971136142,2,F,310,250,1,AG23,~2,,983571444,
37107.39875125,221041.17302606,51.0035546715009,-1.54349095618643,2,F,280,250,2,AD23,~2,,2146370858,
67377.0627648364,221633.553807296,51.0089868128106,-1.14732097798194,1,F,320,180,1,AG23,~2,,1228785060,
69470.459641641,219301.74386942,50.9876136344746,-1.1196240757307,2,F,320,210,3,AG22,~2,,-582512497,
30355.4590968656,209881.705478229,50.9015217755379,-1.63069585125856,2,F,290,280,2,AD21,~2,,983768052,
45395.5190922966,212347.744005557,50.9240217186911,-1.43584694142975,2,F,300,280,2,AE22,~2,,983636980,
15803.2900761488,204210.239843145,50.8498720403686,-1.81709685302044,1,F,250,210,10,AB21,~2,,1404796991,
42758.9829655328,64466.3664680593,49.5967874828242,-1.47015995534606,1,F,260,190,2,AE7,~2,,-531241963,
88959.9883898138,194322.835581213,50.7601278186947,-0.860053946240844,2,F,10,290,2,AI20,~2,,2146436394,
47419.9388735884,68699.6295710769,49.6348105724391,-1.4094563553482,1,F,260,180,2,AE7,~2,,1484133186,
18226.7919674772,181584.056838385,50.6450025595409,-1.78620420526692,2,F,50,230,13,AB19,~2,,673597330,
27774.0277156325,185153.913551851,50.6772127131357,-1.66391797596198,2,F,260,270,2,AC19,~2,,-1943730902,
49198.620795529,188461.98895993,50.7070960092251,-1.38623803608824,2,F,260,200,7,AE19,~2,,-2118106729,
10693.5782979992,102493.678828751,49.9372128130682,-1.88202910266195,1,F,280,180,4,AB11,~2,,-854518974,
14262.4571213205,100458.508448583,49.9190407421473,-1.83670613723104,1,F,300,180,4,AB11,~2,,-81950755,
14684.1269403696,100641.26618457,49.9206727133908,-1.83134226501765,1,F,300,180,4,AB11,~2,,1271414194,
15024.7568681214,130067.256917891,50.1833005272382,-1.82700790217475,1,B,340,180,2,AB14,~2,,536444884,
50726.447282235,97122.333307699,49.8892449183381,-1.36627117229911,1,F,300,210,9,AF10,~2,,-1586136230,
42993.2622334102,98084.2865005175,49.8978372264533,-1.4671135799062,1,F,270,200,7,AE10,~2,,752515930,
14057.4003215369,134415.982858259,50.2221277729085,-1.83931389737621,1,F,250,190,4,AB14,~2,,-1376589674,
34478.495414028,129549.705017843,50.1786804132456,-1.57749745292292,1,F,270,200,7,AD13,~2,,370178906,
35135.5731929011,130191.450002995,50.1844092046235,-1.56900401649923,1,F,280,210,10,AD14,~2,,-1968473254,
51754.3053884403,135267.584483117,50.2297328384532,-1.3528263445477,1,F,10,190,2,AF14,~5,,-1802207276,
141167.693586168,65491.7090510062,49.6060009212115,-0.15128433403561,1,F,240,190,4,AO7,~2,,-1621448360,
56647.1973718002,208143.935222965,50.8856819528374,-1.28869479080016,1,F,260,180,2,AF21,~2,,-1894191878,
86793.4902446823,72637.915152142,49.6701484484365,-0.889056342372731,1,F,40,190,2,AI8,~2,,1107434995,
81710.4981862063,66934.4212616401,49.6189605305022,-0.956958739140306,1,F,270,190,2,AI7,~2,,805158344,
101287.625925941,71288.3501943189,49.6580426234474,-0.694358913477468,1,F,260,190,2,AK8,~2,,-421541958,
89285.579577693,74107.2685377556,49.6833245819338,-0.85569223832859,1,F,260,190,2,AI8,~2,,1807410196,
138842.595264447,81879.8602929053,49.752956449613,-0.183214222367741,1,F,270,190,4,AN9,~2,,-848880141,
138641.427958971,81654.8869793182,49.7509424686887,-0.185975360183447,1,F,280,190,4,AN9,~2,,384911406,
60139.3834380792,206921.572947497,50.8745475948216,-1.24279237309914,1,F,160,260,2,AG21,~2,,2117627989,
96477.0518504588,92585.7963891434,49.848711745539,-0.759150447554573,1,F,280,180,2,AJ10,~2,,1917110203,
19003.3645237786,174589.740895926,50.582000495945,-1.77629225327272,2,F,140,230,13,AB18,~2,,-892552147,
96957.1913834247,120158.266880801,50.0948640484898,-0.75269119026651,1,F,280,180,4,AJ13,~2,,321333772,
95388.411798622,123117.202670363,50.1212688266951,-0.773789533156891,1,F,270,180,4,AJ13,~2,,-2017318389,
